ast103,Text21,17,16,1,0:00:14,0:00:18,0:00:05,0:00:25,0:00:25,0:00:04,0:00:06,0:00:04,0:00:16,0:00:04,0:00:03,0:00:07,0:00:05,0:00:06,0:00:55,0:00:13,0:00:03
ast104,Text21,26,16,10,0:00:10,0:00:11,0:00:09,0:00:08,0:00:09,0:00:14,0:00:11,0:00:11,0:00:09,0:00:07,0:00:11,0:00:14,0:00:12,0:00:26,0:00:13,0:00:11,0:00:10,0:00:13,0:00:08,0:00:19,0:00:13,0:00:22,0:00:14,0:00:13,0:00:14,0:00:19
ast105,Text21,15,12,3,0:00:07,0:00:14,0:00:04,0:00:09,0:00:07,0:00:12,0:00:07,0:00:05,0:00:07,0:00:07,0:00:05,0:00:04,0:00:06,0:00:08,0:00:08
ast107,Text21,21,15,6,0:00:04,0:00:07,0:00:09,0:00:06,0:00:07,0:00:07,0:00:05,0:00:05,0:00:04,0:00:04,0:00:03,0:00:03,0:00:15,0:00:05,0:00:04,0:00:06,0:00:04,0:00:03,0:00:04,0:00:06,0:00:05
ast108,Text21,19,19,0,0:00:03,0:00:04,0:00:03,0:00:02,0:00:03,0:00:04,0:00:04,0:00:07,0:00:03,0:00:03,0:00:04,0:00:03,0:00:07,0:00:14,0:00:04,0:00:03,0:00:03,0:00:03,0:00:03
ast111,Text21,20,12,8,0:00:13,0:00:19,0:00:07,0:00:06,0:00:06,0:00:10,0:00:09,0:00:08,0:00:06,0:00:07,0:00:10,0:00:11,0:00:07,0:00:11,0:00:05,0:00:05,0:00:05,0:00:06,0:02:45,0:00:08
ast112,Text21,15,15,0,0:00:06,0:00:07,0:00:07,0:00:07,0:00:06,0:00:07,0:00:06,0:00:07,0:00:07,0:00:07,0:00:06,0:00:11,0:00:13,0:00:10,0:00:09
ast114,Text21,22,15,7,0:00:07,0:00:08,0:00:07,0:00:12,0:00:08,0:00:22,0:00:08,0:00:12,0:00:14,0:00:10,0:00:07,0:00:14,0:00:11,0:00:10,0:00:20,0:00:07,0:00:08,0:00:12,0:00:09,0:00:10,0:00:12,0:00:08
ast115,Text21,15,15,0,0:00:05,0:00:06,0:00:25,0:00:15,0:00:07,0:00:06,0:00:09,0:00:20,0:00:10,0:00:16,0:00:05,0:00:12,0:00:16,0:00:09,0:00:07
ast116,Text21,15,15,0,0:00:06,0:00:05,0:00:08,0:00:07,0:00:05,0:00:04,0:00:04,0:00:06,0:00:07,0:00:06,0:00:06,0:00:04,0:00:09,0:00:07,0:00:05
ast118,Text21,16,15,1,0:00:09,0:00:05,0:00:07,0:00:07,0:00:06,0:00:06,0:00:07,0:00:07,0:00:09,0:00:08,0:00:08,0:00:07,0:00:11,0:00:09,0:00:09,0:00:11
ast125,Text21,18,15,3,0:00:06,0:00:04,0:00:05,0:00:15,0:00:07,0:00:08,0:00:04,0:00:05,0:00:05,0:00:04,0:00:04,0:00:04,0:00:06,0:00:06,0:00:04,0:00:06,0:00:07,0:00:14
ast131,Text21,21,15,6,0:00:06,0:00:11,0:00:08,0:00:08,0:00:49,0:00:09,0:00:50,0:00:19,0:00:30,0:00:10,0:00:07,0:00:07,0:00:25,0:00:09,0:00:08,0:00:08,0:00:17,0:00:08,0:00:13,0:00:07,0:00:07
ast133,Text21,9,9,0,0:00:12,0:00:16,0:00:25,0:00:10,0:00:09,0:00:22,0:00:10,0:00:16,0:00:11
ast134,Text21,15,15,0,0:00:05,0:00:05,0:00:05,0:00:13,0:00:05,0:00:06,0:00:05,0:00:04,0:00:10,0:00:07,0:00:05,0:00:16,0:00:05,0:00:11,0:00:11
ast135,Text21,4,3,1,0:00:07,0:00:06,0:00:05,0:00:09
ast136,Text21,15,15,0,0:00:08,0:00:23,0:00:08,0:00:08,0:00:15,0:00:08,0:00:11,0:00:08,0:00:10,0:00:09,0:00:08,0:00:10,0:00:10,0:00:12,0:00:07
ast138,Text21,16,16,0,0:00:16,0:00:13,0:00:17,0:00:17,0:00:11,0:00:11,0:00:11,0:00:12,0:00:31,0:00:16,0:00:24,0:00:11,0:00:18,0:00:14,0:00:14,0:00:15
ast103,Text21,33,17,16,0:00:14,0:00:18,0:00:05,0:00:25,0:00:25,0:00:04,0:00:06,0:00:04,0:00:16,0:00:04,0:00:03,0:00:07,0:00:05,0:00:06,0:00:55,0:00:13,0:00:03
ast104,Text21,42,26,16,0:00:10,0:00:11,0:00:09,0:00:08,0:00:09,0:00:14,0:00:11,0:00:11,0:00:09,0:00:07,0:00:11,0:00:14,0:00:12,0:00:26,0:00:13,0:00:11,0:00:10,0:00:13,0:00:08,0:00:19,0:00:13,0:00:22,0:00:14,0:00:13,0:00:14,0:00:19
ast105,Text21,27,15,12,0:00:07,0:00:14,0:00:04,0:00:09,0:00:07,0:00:12,0:00:07,0:00:05,0:00:07,0:00:07,0:00:05,0:00:04,0:00:06,0:00:08,0:00:08
